Mass_Size,Copy_Count,Comp_Count,Time
1400,13341,42123,1474
1400,13320,42060,1621
1400,13356,42168,1306
1400,13349,42147,1494
1400,13305,42015,1503
1400,13323,42069,1709
1400,13345,42135,1461
1400,13391,42273,1687
1400,13405,42315,1744
1400,13400,42300,1662
1400,13319,42057,1059
1400,13348,42144,1087
1400,13386,42258,1207
1400,13336,42108,1062
1500,14417,45501,1329
1500,14474,45672,1299
1500,14453,45609,1444
1500,14482,45696,1314
1500,14391,45423,1455
1500,14434,45552,1527
1500,14482,45696,1603
1500,14432,45546,1601
1500,14530,45840,1513
1500,14505,45765,1615
1500,14459,45627,1605
1500,14440,45570,1625
1500,14503,45759,1634
1500,14453,45609,1596
1500,14407,45471,1735
1500,14447,45591,944
1500,14460,45630,767
1500,14544,45882,1225
1500,14452,45606,874
1500,14433,45549,1027
1600,15520,48960,1343
1600,15578,49134,1297
1600,15544,49032,1439
1600,15559,49077,1261
1600,15563,49089,1583
1600,15558,49074,1580
1600,15581,49143,1516
1600,15586,49158,1582
1600,15555,49065,1389
1600,15590,49170,1583
1600,15543,49029,1554
1600,15634,49302,1570
1600,15569,49107,1408
1600,15538,49014,920
1600,15595,49185,1055
1600,15549,49047,904
1600,15536,49008,893
1600,15492,48876,859
1600,15570,49110,1250
1600,15554,49062,1294
1700,16658,52524,1307
1700,16700,52650,1356
1700,16721,52713,1388
1700,16606,52368,1424
1700,16664,52542,1416
1700,16667,52551,1638
1700,16665,52545,1865
1700,16678,52584,1817
1700,16725,52725,1835
1700,16688,52614,2180
1700,16655,52515,1766
1700,16684,52602,2098
1700,16711,52683,1954
1700,16705,52665,1253
1700,16739,52767,1331
1700,16679,52587,1575
1700,16632,52446,1037
1700,16663,52539,1235
1700,16707,52671,1283
1700,16615,52395,1325
1800,17774,56022,1818
1800,17789,56067,1868
1800,17857,56271,1826
1800,17839,56217,1759
1800,17748,55944,2033
1800,17840,56220,2060
1800,17853,56259,2018
1800,17830,56190,1986
1800,17797,56091,1871
1800,17738,55914,1923
1800,17763,55989,2146
1800,17808,56124,2162
1800,17803,56109,2000
1800,17809,56127,2543
1800,17768,56004,2729
1800,17755,55965,1275
1800,17777,56031,1103
1800,17829,56187,1338
1800,17827,56181,1189
1800,17841,56223,1440
1900,18927,59631,1464
1900,18944,59682,1519
1900,18906,59568,1668
1900,18906,59568,1703
1900,18914,59592,1698
1900,18862,59436,1606
1900,18953,59709,1860
1900,18925,59625,2005
1900,18871,59463,1933
1900,18957,59721,1901
1900,18846,59388,1710
1900,18933,59649,1942
1900,18928,59634,2118
1900,18897,59541,1237
1900,18911,59583,1137
1900,18851,59403,1098
1900,18850,59400,1258
1900,18913,59589,1441
1900,18864,59442,1571
1900,18907,59571,1350
2000,20056,63168,1448
2000,20071,63213,1631
2000,20036,63108,1760
2000,20026,63078,1814
2000,20125,63375,1866
2000,20032,63096,1918
2000,20049,63147,1757
2000,20012,63036,1853
2000,20029,63087,1936
2000,20103,63309,2067
2000,19983,62949,1949
2000,20066,63198,2069
2000,20061,63183,1969
2000,20008,63024,1371
2000,19955,62865,1298
2000,20039,63117,1433
2000,20055,63165,1416
2000,20064,63192,1568
2000,20056,63168,1689
2000,20004,63012,1589
2100,21115,66495,1768
2100,21234,66852,1853
2100,21205,66765,1913
2100,21120,66510,1847
2100,21182,66696,1969
2100,21175,66675,2194
2100,21265,66945,2630
2100,21129,66537,2101
2100,21240,66870,2403
2100,21144,66582,2375
2100,21236,66858,2759
2100,21217,66801,2563
2100,21176,66678,2883
2100,21195,66735,1253
2100,21181,66693,1732
2100,21166,66648,2060
2100,21261,66933,3222
2100,21130,66540,1818
2100,21200,66750,1839
2100,21119,66507,1200
2200,22332,70296,1855
2200,22407,70521,1687
2200,22333,70299,1886
2200,22337,70311,1941
2200,22338,70314,2077
2200,22391,70473,1926
2200,22329,70287,1844
2200,22305,70215,1817
2200,22357,70371,2262
2200,22345,70335,1993
2200,22408,70524,2431
2200,22319,70257,2119
2200,22378,70434,2514
2200,22339,70317,1467
2200,22389,70467,1629
2200,22292,70176,1613
2200,22425,70575,1720
2200,22379,70437,1585
2200,22346,70338,1915
2200,22380,70440,1997
2300,23589,74217,2005
2300,23472,73866,1992
2300,23531,74043,1806
2300,23504,73962,1995
2300,23526,74028,2066
2300,23556,74118,2171
2300,23537,74061,2274
2300,23559,74127,2112
2300,23537,74061,2174
2300,23512,73986,2199
2300,23520,74010,2000
2300,23474,73872,2225
2300,23504,73962,2411
2300,23446,73788,1945
2300,23569,74157,1447
2300,23521,74013,1534
2300,23484,73902,1613
2300,23517,74001,1570
2300,23568,74154,1939
2300,23458,73824,1823
2400,24691,77673,2033
2400,24703,77709,2188
2400,24587,77361,2291
2400,24679,77637,2307
2400,24710,77730,2394
2400,24748,77844,2411
2400,24602,77406,2291
2400,24749,77847,2358
2400,24715,77745,2256
2400,24690,77670,2244
2400,24713,77739,2299
2400,24697,77691,2532
2400,24678,77634,2719
2400,24786,77958,2653
2400,24703,77709,1493
2400,24707,77721,1382
2400,24722,77766,1574
2400,24736,77808,1533
2400,24676,77628,2229
2400,24754,77862,2113
2500,25917,81501,2514
2500,25872,81366,2341
2500,25889,81417,2544
2500,25882,81396,2705
2500,25912,81486,2668
2500,25838,81264,2706
2500,25862,81336,2711
2500,25915,81495,2535
2500,25908,81474,2558
2500,25966,81648,2741
2500,25915,81495,2923
2500,25881,81393,2635
2500,25835,81255,3026
2500,25877,81381,3516
2500,25892,81426,1866
2500,25988,81714,1733
2500,25861,81333,1900
2500,25928,81534,1934
2500,25901,81453,2550
2500,25930,81540,2046
2600,27103,85209,2310
2600,26982,84846,2412
2600,27105,85215,2453
2600,27145,85335,2720
2600,27033,84999,2396
2600,27087,85161,2812
2600,27024,84972,2561
2600,27141,85323,2816
2600,27000,84900,2441
2600,27124,85272,2820
2600,26994,84882,2883
2600,27084,85152,2712
2600,27150,85350,3200
2600,27040,85020,2777
2600,27029,84987,1524
2600,27099,85197,1502
2600,27056,85068,1630
2600,27090,85170,2615
2600,27071,85113,2366
2600,27073,85119,1975
2700,28323,89019,2709
2700,28281,88893,2916
2700,28297,88941,3012
2700,28188,88614,2628
2700,28187,88611,3007
2700,28328,89034,2744
2700,28287,88911,2906
2700,28270,88860,3105
2700,28296,88938,3061
2700,28316,88998,2905
2700,28343,89079,2854
2700,28368,89154,3586
2700,28285,88905,3683
2700,28274,88872,3326
2700,28268,88854,3004
2700,28353,89109,1727
2700,28242,88776,1673
2700,28212,88686,1704
2700,28221,88713,1957
2700,28249,88797,1783
2800,29507,92721,2633
2800,29529,92787,2833
2800,29538,92814,2772
2800,29454,92562,2923
2800,29455,92565,2947
2800,29438,92514,2793
2800,29517,92751,3053
2800,29516,92748,2497
2800,29486,92658,2662
2800,29455,92565,3005
2800,29461,92583,3162
2800,29499,92697,3345
2800,29490,92670,3069
2800,29462,92586,2970
2800,29471,92613,1665
2800,29503,92709,1582
2800,29520,92760,1816
2800,29464,92592,2158
2800,29445,92535,1958
2800,29402,92406,2520
2900,30683,96399,2703
2900,30672,96366,2850
2900,30715,96495,2971
2900,30625,96225,2844
2900,30690,96420,2936
2900,30676,96378,2924
2900,30662,96336,2750
2900,30653,96309,2986
2900,30701,96453,3444
2900,30710,96480,3075
2900,30768,96654,2942
2900,30714,96492,3308
2900,30622,96216,3624
2900,30583,96099,3936
2900,30651,96303,4387
2900,30667,96351,1910
2900,30732,96546,2085
2900,30663,96339,1727
2900,30640,96270,1600
2900,30715,96495,2552
3000,31878,100134,2850
3000,31941,100323,2883
3000,31863,100089,2866
3000,31871,100113,2928
3000,31869,100107,3041
3000,31906,100218,2922
3000,31795,99885,3067
3000,31897,100191,3348
3000,31885,100155,2886
3000,31855,100065,3081
3000,31826,99978,3379
3000,31849,100047,3164
3000,31863,100089,2678
3000,31893,100179,1793
3000,31905,100215,1753
3000,31866,100098,1815
3000,31947,100341,4974
3000,31874,100122,1709
3000,31852,100056,3285
3000,31771,99813,2345
3100,33052,103806,2691
3100,33078,103884,3390
3100,33073,103869,3158
3100,33013,103689,3470
3100,33033,103749,3540
3100,33140,104070,3640
3100,33004,103662,3144
3100,33021,103713,3681
3100,33065,103845,3456
3100,33109,103977,3519
3100,33107,103971,3572
3100,33144,104082,3883
3100,33096,103938,3573
3100,33142,104076,3729
3100,32986,103608,1926
3100,32991,103623,3556
3100,33064,103842,1930
3100,33217,104301,2915
3100,33027,103731,2271
3100,33005,103665,2210
3200,34287,107661,2820
3200,34305,107715,3076
3200,34367,107901,2949
3200,34247,107541,3034
3200,34328,107784,3244
3200,34313,107739,3206
3200,34350,107850,3320
3200,34352,107856,2970
3200,34294,107682,3565
3200,34316,107748,3373
3200,34318,107754,3529
3200,34286,107658,3961
3200,34284,107652,4182
3200,34283,107649,2192
3200,34271,107613,2263
3200,34252,107556,2315
3200,34274,107622,2402
3200,34227,107481,2818
3200,34299,107697,3076
3200,34296,107688,2625
3300,35517,111501,3195
3300,35500,111450,3542
3300,35506,111468,3607
3300,35399,111147,3614
3300,35460,111330,3594
3300,35572,111666,3375
3300,35446,111288,3701
3300,35396,111138,3719
3300,35514,111492,3745
3300,35487,111411,3657
3300,35541,111573,3752
3300,35571,111663,3839
3300,35498,111444,4052
3300,35572,111666,4163
3300,35485,111405,4083
3300,35473,111369,1800
3300,35443,111279,1819
3300,35542,111576,1996
3300,35513,111489,1837
3300,35605,111765,2886
3400,36679,115137,2985
3400,36740,115320,3190
3400,36732,115296,3295
3400,36661,115083,3317
3400,36710,115230,3475
3400,36702,115206,3884
3400,36709,115227,3351
3400,36622,114966,3965
3400,36769,115407,3656
3400,36670,115110,4001
3400,36656,115068,3984
3400,36687,115161,4035
3400,36761,115383,3453
3400,36773,115419,2135
3400,36784,115452,2303
3400,36689,115167,1954
3400,36772,115416,2023
3400,36629,114987,3053
3400,36725,115275,3101
3400,36706,115218,2655
3500,37829,118737,3198
3500,37972,119166,3038
3500,37917,119001,3279
3500,37944,119082,3134
3500,37962,119136,3588
3500,37840,118770,3802
3500,37877,118881,3121
3500,37875,118875,3769
3500,37967,119151,3537
3500,37815,118695,3721
3500,37953,119109,3937
3500,37981,119193,3924
3500,37958,119124,3980
3500,37824,118722,2245
3500,37903,118959,2444
3500,37917,119001,2169
3500,37913,118989,2201
3500,37920,119010,2352
3500,37987,119211,3116
3500,37916,118998,3150
3600,39154,122862,3448
3600,39149,122847,3623
3600,39261,123183,3691
3600,39159,122877,3668
3600,39075,122625,3430
3600,39185,122955,3993
3600,39106,122718,4028
3600,39022,122466,3724
3600,39134,122802,3834
3600,39077,122631,4093
3600,39172,122916,3925
3600,39145,122835,4229
3600,39145,122835,3944
3600,39113,122739,4203
3600,39179,122937,4293
3600,39171,122913,2371
3600,39122,122766,2353
3600,39172,122916,2206
3600,39154,122862,2103
3600,39150,122850,2580
3700,40335,126555,3449
3700,40310,126480,3527
3700,40345,126585,3773
3700,40416,126798,3897
