Mass_Size,Copy_Count,Comp_Count,Time
1400,7670,7670,1023
1400,9084,9084,1075
1400,7995,7995,1256
1400,8119,8119,777
1400,8644,8644,787
1400,8485,8485,802
1400,8004,8004,867
1500,8853,8853,1189
1500,8846,8846,1078
1500,8446,8446,969
1500,8585,8585,1262
1500,9551,9551,1140
1500,9429,9429,1140
1500,8859,8859,1233
1500,8774,8774,1225
1500,9107,9107,1247
1500,9132,9132,1248
1500,9236,9236,1242
1500,8944,8944,1267
1500,9757,9757,1279
1500,8079,8079,1218
1500,9368,9368,1284
1500,9251,9251,1270
1500,8234,8234,761
1500,8598,8598,662
1500,9036,9036,673
1500,8690,8690,641
1600,14028,14028,1470
1600,13933,13933,1496
1600,13998,13998,1547
1600,13904,13904,1488
1600,15151,15151,1525
1600,13539,13539,1456
1600,13432,13432,1504
1600,14626,14626,1449
1600,13426,13426,1330
1600,12035,12035,1534
1600,14098,14098,1467
1600,13538,13538,1422
1600,13717,13717,1459
1600,12988,12988,1598
1600,13421,13421,1607
1600,13228,13228,1779
1600,12942,12942,946
1600,14104,14104,962
1600,12964,12964,945
1600,12877,12877,983
1700,10882,10882,1314
1700,12814,12814,1419
1700,11602,11602,1453
1700,11432,11432,1516
1700,12488,12488,1508
1700,11671,11671,1485
1700,11318,11318,1449
1700,12219,12219,1509
1700,10931,10931,1551
1700,11199,11199,1387
1700,10841,10841,1333
1700,10504,10504,1494
1700,11538,11538,1571
1700,11450,11450,1470
1700,10799,10799,1626
1700,12643,12643,1858
1700,11050,11050,884
1700,12367,12367,915
1700,12101,12101,948
1700,10551,10551,1049
1800,16834,16834,1692
1800,18202,18202,1632
1800,21079,21079,2157
1800,14066,14066,1703
1800,15766,15766,1782
1800,16789,16789,1756
1800,14732,14732,1812
1800,16026,16026,1801
1800,16587,16587,1873
1800,16421,16421,1815
1800,17892,17892,1891
1800,17575,17575,2138
1800,17414,17414,1917
1800,15974,15974,1883
1800,17940,17940,1906
1800,18492,18492,1932
1800,14898,14898,1028
1800,16468,16468,976
1800,17533,17533,1043
1800,16644,16644,1019
1900,11572,11572,1500
1900,12321,12321,1594
1900,11997,11997,1514
1900,13237,13237,1594
1900,11409,11409,1492
1900,12818,12818,1644
1900,11849,11849,1492
1900,12835,12835,1615
1900,10615,10615,1415
1900,10725,10725,1411
1900,11997,11997,1406
1900,12242,12242,1465
1900,12639,12639,1670
1900,12032,12032,1619
1900,12626,12626,1662
1900,11671,11671,1608
1900,11001,11001,1014
1900,11153,11153,983
1900,12156,12156,1028
1900,12284,12284,1002
2000,15013,15013,1708
2000,13161,13161,1704
2000,13361,13361,1805
2000,13345,13345,1654
2000,13075,13075,1750
2000,14511,14511,1789
2000,15022,15022,1880
2000,14044,14044,1790
2000,13774,13774,1573
2000,13740,13740,1811
2000,13216,13216,1731
2000,13759,13759,1909
2000,14935,14935,1797
2000,13543,13543,1882
2000,13166,13166,1822
2000,14665,14665,1930
2000,12962,12962,1080
2000,14617,14617,1182
2000,14363,14363,1255
2000,13389,13389,1312
2100,15300,15300,1987
2100,15184,15184,2005
2100,14857,14857,1887
2100,14636,14636,2064
2100,15155,15155,1953
2100,15055,15055,2007
2100,16572,16572,2051
2100,15977,15977,2142
2100,16126,16126,1826
2100,14181,14181,2080
2100,15486,15486,1954
2100,16149,16149,2020
2100,14098,14098,2065
2100,16084,16084,1948
2100,15365,15365,2144
2100,14824,14824,2094
2100,15603,15603,1267
2100,15553,15553,1244
2100,16389,16389,1316
2100,14941,14941,1252
2200,14945,14945,2049
2200,13714,13714,1894
2200,14930,14930,1836
2200,15409,15409,2123
2200,13658,13658,2221
2200,15069,15069,2267
2200,15485,15485,2317
2200,16251,16251,2328
2200,15380,15380,2312
2200,14809,14809,2170
2200,15186,15186,2291
2200,14422,14422,2229
2200,14543,14543,2459
2200,15672,15672,2476
2200,16308,16308,2537
2200,16626,16626,2475
2200,14981,14981,1296
2200,14473,14473,1176
2200,18050,18050,1290
2200,15428,15428,1244
2300,14042,14042,2139
2300,13891,13891,2063
2300,14428,14428,2160
2300,14740,14740,1991
2300,13342,13342,2277
2300,13017,13017,2317
2300,14138,14138,2320
2300,14723,14723,2273
2300,14209,14209,2501
2300,15504,15504,2570
2300,15677,15677,2596
2300,14903,14903,2517
2300,15354,15354,2632
2300,15780,15780,2618
2300,14575,14575,2584
2300,14975,14975,2526
2300,14895,14895,1332
2300,13368,13368,1168
2300,12438,12438,1145
2300,13153,13153,1157
2400,16728,16728,2367
2400,16276,16276,2213
2400,17733,17733,2414
2400,16784,16784,2494
2400,17454,17454,2415
2400,18235,18235,2180
2400,17890,17890,2692
2400,17640,17640,2624
2400,18014,18014,2365
2400,18534,18534,2598
2400,18524,18524,2588
2400,18493,18493,2590
2400,19627,19627,2659
2400,18529,18529,2583
2400,20330,20330,2932
2400,17566,17566,2742
2400,18565,18565,1669
2400,17635,17635,1605
2400,20066,20066,1739
2400,18399,18399,1580
2500,18897,18897,2484
2500,18856,18856,2717
2500,18030,18030,2354
2500,17888,17888,2716
